Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_MAD,Current_Price_USD,Current_Price_MAD,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count,Product_Year,Price_Diff
2023-11-18,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.7,560.03,5208.28,29.9,Unknown,In Stock,4.2,235,1970-01-01 00:00:00.000002023,238.97000000000003
2023-07-19,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,423.53,3938.83,1.3,Unknown,In Stock,4.8,1711,1970-01-01 00:00:00.000002023,5.470000000000027
2023-08-20,Amazon,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,7430.7,659.17,6130.28,17.5,Unknown,In Stock,4.1,908,1970-01-01 00:00:00.000002023,139.83000000000004
2023-10-08,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1966.02,18283.99,1.6,Unknown,In Stock,4.8,595,1970-01-01 00:00:00.000002023,32.98000000000002
2021-04-09,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,596.06,5543.36,0.5,Unknown,In Stock,4.7,469,1970-01-01 00:00:00.000002021,2.9400000000000546
2025-11-25,Amazon,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,693.14,6446.2,36.9,Black Friday,In Stock,4.1,709,1970-01-01 00:00:00.000002025,405.86
2025-10-16,Amazon,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,836.22,7776.85,23.9,Unknown,In Stock,4.0,937,1970-01-01 00:00:00.000002025,262.78
2025-09-11,Amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,3059.7,161.62,1503.07,50.9,Unknown,Out of Stock,4.3,5972,1970-01-01 00:00:00.000002025,167.38
2025-12-13,Amazon,Watch,Apple Watch Ultra,New,799,7430.7,497.47,4626.47,37.7,Unknown,Out of Stock,4.2,3225,1970-01-01 00:00:00.000002025,301.53
2023-09-24,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,2017.55,18763.22,-0.8999999999999999,Unknown,In Stock,4.7,810,1970-01-01 00:00:00.000002023,-18.549999999999955
2026-05-27,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,9290.7,426.06,3962.36,57.4,Unknown,Low Stock,4.2,5199,1970-01-01 00:00:00.000002026,572.94
2024-11-09,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,324.11,3014.22,24.5,Unknown,Out of Stock,4.6,1908,1970-01-01 00:00:00.000002024,104.88999999999999
2026-04-12,Amazon,Mac,MacBook Air M3 256GB,New,1099,10220.7,886.21,8241.75,19.4,Unknown,In Stock,4.5,1518,1970-01-01 00:00:00.000002026,212.78999999999996
2025-05-12,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,356.95,3319.64,40.400000000000006,Unknown,Low Stock,4.7,1881,1970-01-01 00:00:00.000002025,242.05
2022-10-28,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,3989.7,324.24,3015.43,24.4,Unknown,In Stock,4.6,1275,1970-01-01 00:00:00.000002022,104.75999999999999
2026-06-23,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,992.2,9227.46,17.2,Unknown,Out of Stock,4.3,4728,1970-01-01 00:00:00.000002026,206.79999999999995
2022-10-20,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,700.09,6510.84,12.4,Unknown,Out of Stock,4.6,2843,1970-01-01 00:00:00.000002022,98.90999999999997
2025-12-25,Amazon,iPhone,iPhone 12 64GB,New,799,7430.7,470.12,4372.12,41.2,Unknown,Low Stock,4.3,6131,1970-01-01 00:00:00.000002025,328.88
2023-04-25,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,405.81,3774.03,32.300000000000004,Unknown,In Stock,4.9,1777,1970-01-01 00:00:00.000002023,193.19
2024-03-27,Flipkart,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,7430.7,609.15,5665.1,23.8,Unknown,In Stock,3.8,399,1970-01-01 00:00:00.000002024,189.85000000000002
2023-08-15,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,253.94,2361.64,40.8,Unknown,In Stock,4.8,3156,1970-01-01 00:00:00.000002023,175.06
2023-01-31,Flipkart,iPhone,iPhone 13 128GB,Renewed/Refurbished,799,7430.7,506.53,4710.73,36.6,Unknown,In Stock,4.4,791,1970-01-01 00:00:00.000002023,292.47
2024-04-17,Amazon,Mac,MacBook Air M3 256GB,New,1099,10220.7,1109.0,10313.7,-0.8999999999999999,Unknown,In Stock,4.5,262,1970-01-01 00:00:00.000002024,-10.0
2025-09-06,Flipkart,iPhone,iPhone 13 128GB,New,799,7430.7,489.62,4553.47,38.7,Unknown,Low Stock,4.9,2789,1970-01-01 00:00:00.000002025,309.38
2024-11-02,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1812.64,16857.55,9.3,Unknown,Low Stock,4.8,4045,1970-01-01 00:00:00.000002024,186.3599999999999
2021-10-26,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1989.18,18499.37,0.5,Unknown,In Stock,4.3,43,1970-01-01 00:00:00.000002021,9.819999999999936
2022-01-16,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1207.68,11231.42,-0.7000000000000001,Unknown,In Stock,4.5,581,1970-01-01 00:00:00.000002022,-8.680000000000064
